time,p_loss
0,1.9550746671038723
1,1.9753455273530562
2,2.2274688038783097
3,2.7788827074705296
4,3.5854985841097005
5,3.7575244953527545
6,4.033841627628135
7,4.574601510024877
8,5.052007620479344
9,25.84478194928306
10,6.074999797592682
11,6.715324849012177
12,6.500523807425452
13,7.071021959865902
14,6.80251578555999
15,7.084854893777447
16,19.52410348101421
17,19.52410348101421
18,18.981099060663837
19,6.685078857012741
20,6.685078857012741
21,6.739240708518992
22,7.263452091024192
23,8.907346121995943
24,9.406744616136166
25,9.938335071659822
26,9.693303522688439
27,9.693303522688439
28,11.029472307362084
29,11.54508687922862
30,9.240761040673533
31,9.142986386841585
32,9.109160765974593
33,9.248962939476769
34,9.088497750163697
35,9.392620462804189
36,10.008172286958143
37,10.035628913978144
38,10.035628913978144
39,10.159969932728927
40,10.146032692566223
41,10.363177192359217
42,10.734228325090953
43,11.63274162601465
44,11.609870134604535
45,10.739333533224453
46,10.098245054297877
47,10.098245054297877
48,10.358183333518355
49,12.18532686011713
50,11.894342212752235
51,12.131371706590471
52,11.852830087544135
53,12.886535380852365
54,13.996927011427033
55,16.82346606491683
56,16.724411078950652
57,16.650032040136466
58,18.626789793968783
59,19.134481624478212
60,13.850905634065384
61,13.394254227518104
62,12.792665384957218
63,13.695942444743196
64,14.280367305243999
65,13.722049408554994
66,13.174245871397943
67,13.041633480705059
68,12.19469283383387
69,10.930117224137575
70,10.587576958620957
71,9.586884653663219
72,10.9829513818122
73,11.139775375826503
74,11.139775375826503
75,10.764393965698218
76,10.149633599371555
77,12.270046533099048
78,11.748754151837602
79,12.226509665591038
80,12.509837172765401
81,12.981603629017627
82,12.800609509638889
83,12.348065616102758
84,12.412006919270425
85,13.382450051433807
86,12.721711496404168
87,13.566415303198482
88,15.537086427693794
89,15.537086427693794
90,17.595591105697167
91,19.1096249200109
92,19.1096249200109
93,18.553397152601974
94,18.181293047004147
95,17.587035345139157
96,19.87436021899157
97,18.267892423645208
98,18.736216575420258
99,19.35304357192399
100,16.660418617556388
101,15.560702010163368
102,15.355662474807104
103,14.31036814878189
104,14.413569721757995
105,14.855567408912975
106,13.042813824902623
107,11.073597101838459
108,8.880614047866402
109,6.964329813641598
110,7.352725000512692
111,7.237353394893034
112,7.590857445191432
113,6.883916134952415
114,7.066661663058767
115,7.07925518830325
116,7.5413544416223885
117,6.835466138954871
118,7.170035893459499
119,7.37614952561853
120,5.637065500865901
121,5.287692745769164
122,6.129452305495761
123,6.766300603496347
124,6.766300603496347
125,7.248554355370288
126,7.248554355370288
127,7.248554355370288
128,7.822102985684978
129,8.731557431658075
130,8.175101137073398
131,9.245690757084958
132,9.433807006136703
133,10.538222614700317
134,11.130615494867925
135,11.130615494867925
136,10.687478010664563
137,10.28904969778796
138,10.14281744255004
139,9.297053649787813
140,8.312416095366643
141,8.957570960442354
142,9.620209259271178
143,10.380778672275483
144,10.383723829806513
145,10.422188041131449
146,11.432577600357035
147,12.756030643968188
148,13.63835028545509
149,12.50704972110907
150,12.010278526142429
151,11.62347919774038
152,11.583392298360195
153,12.76015933200415
154,12.76015933200415
155,10.749871261885346
156,11.681119597508768
157,11.549587897794481
158,11.549587897794481
159,13.25467274679977
160,12.976230985057555
161,11.453350529998716
162,11.131083811249482
163,12.644797585663582
164,11.908651858495432
165,10.739281166988803
166,11.46068246199502
167,10.286365431975355
168,9.819018930585116
169,10.016169560368326
170,8.93186692080235
171,9.369540615157348
172,9.218929599833245
173,9.005743957968662
174,9.056898672643001
175,10.394250153923167
176,10.552800308227233
177,11.182414971789512
178,10.469883399043283
179,10.341939281722262
180,11.223009266568624
181,9.510059467186693
182,10.017219017076968
183,11.016465626918944
184,11.38475013595962
185,10.404848967299586
186,10.574304976129497
187,9.89336205149175
188,9.755024214058722
189,9.076510996746947
190,9.98678740806281
191,11.287995623506504
192,11.287995623506504
193,12.641139916067004
194,11.230798596651766
195,11.596961444784029
196,11.616122210510184
197,9.422380029234773
198,9.215045502249268
199,9.3567909287176
200,9.829453257460955
201,11.237555025529218
202,10.742006726235559
203,11.354161290695629
204,10.85387258384435
205,9.862070030212635
206,41.97570695204922
207,43.43279388047449
208,44.832250946665226
209,43.30206913571601
210,44.124103796244526
211,47.21016132640216
212,48.588693726931524
213,49.29158692450437
214,46.288133640628075
215,47.939848139383685
216,47.91553553876838
217,48.12178278421561
218,47.59651515830046
219,47.31268448541232
220,47.70118187148364
221,47.81310223102264
222,45.930987352328884
223,45.56142646484659
224,43.692265825091454
225,43.844980833478985
226,10.596335726058896
227,11.104458346953834
228,11.06213669454337
229,10.713766393706464
230,11.25001493911077
231,10.500995414782665
232,9.109428753461543
233,10.071670223625006
234,10.985252905260495
235,10.169361694661347
236,10.532716291420911
237,11.58247500255311
238,11.872722460613659
239,11.718009867271576
240,13.123524028935208
241,12.479642426062128
242,11.103957285554316
243,12.471639024692195
244,11.975227622880084
245,10.148802796335076
246,10.810148467000545
247,12.309906663337642
248,12.80674790800731
249,12.80674790800731
250,13.06837560587337
251,13.398631872859369
252,14.084103724277156
253,13.562584429828348
254,12.142430550884455
255,13.063849947026938
256,12.603551978738324
257,12.042837609065828
258,12.042837609065828
259,11.417902818172479
260,10.87643153064164
261,11.672136598930592
262,10.062993245499456
263,9.003179211091265
264,11.84921693801698
265,11.001971736710402
266,11.833718667537141
267,11.260285542615748
268,11.48633167254593
269,10.242208875961296
270,10.050409684494298
271,10.354017040323015
272,11.128571866623133
273,10.721728600951792
274,10.162428438570714
275,10.605346256270423
276,10.893031198904282
277,12.122528941158635
278,11.451392162369302
279,12.40499522000755
280,12.40499522000755
281,12.177971072236687
282,11.511398746799387
283,10.164337787909972
284,10.918492498107298
285,10.918492498107298
286,11.626219406243763
287,10.798594343156765
288,10.241705003129027
289,9.648128837476179
290,11.5046976682288
291,10.55078101584968
292,9.824743477784068
293,10.069908463270622
294,11.147233073614188
295,11.200652570073544
296,12.312446904107674
297,13.461400836684334
298,14.088394660116137
299,12.801997093090904
300,11.744858843670954
301,10.615841850725701
302,11.046165879552063
303,12.239434664433247
304,14.296438494851827
305,13.78549341341386
306,13.45825834313382
307,13.697206854169053
308,13.427725142566487
309,13.840898642806678
310,12.237346017393975
311,11.966387176422359
312,11.318850429088343
313,10.909729114071524
314,10.820287771816766
315,9.601747940794667
316,10.092959651861747
317,10.332339485325065
318,8.999350082969613
319,9.362276320467572
320,9.0357404602737
321,9.0357404602737
322,9.043503852996764
323,9.800971308925
324,9.541330425126034
325,9.299084536776718
326,25.85133354970276
327,28.440870612843355
328,27.176599953232653
329,11.491912199662693
330,10.096285835305025
331,10.139712238953507
332,9.824347411295093
333,34.45265691107852
334,34.652772944422395
335,35.69566098689029
336,10.741874188338443
337,10.755016414947022
338,12.41918349176376
339,14.057579802155487
340,17.63048269101091
341,16.655589841364417
342,20.56152047969954
343,24.972296929099684
344,25.431394409841232
345,24.611731615445024
346,21.286767058685655
347,20.91045526185553
348,22.305623294400903
349,19.982710438262075
350,19.859362556215274
351,19.938935430065612
352,19.876265488643185
353,17.787335290255214
354,31.203237381492727
355,31.95156850069543
356,32.71610420948127
357,41.836777755826915
358,33.36827492928205
359,30.489703847846613
360,35.22655286015652
361,35.708724407068075
362,33.01243632925434
363,12.701899364858036
364,13.184148821022063
365,13.497278420901239
366,14.182607739856394
367,14.993577489560266
368,14.354650904586379
369,14.415250977461255
370,14.081750572213423
371,13.766857754802913
372,13.25858807863915
373,12.862712223755807
374,13.652938594100306
375,14.286261494470637
376,16.89443672352445
377,15.234385415215002
378,13.282699129167668
379,13.573090580846838
380,14.26461185800872
381,16.029412782351756
382,17.22886943577032
383,16.63499859012336
384,19.61867759578763
385,18.86715079894384
386,22.97523696206008
387,37.990874514383904
388,38.60372486887354
389,35.82433925258556
390,20.61825815316115
391,19.51490838891914
392,17.542947626687237
393,18.227756664076878
394,19.028715233409457
395,19.230079584227497
396,40.71762723692882
397,40.21465574228387
398,41.374261155833665
399,43.26874869256062
400,43.66785936134329
401,44.06513439941409
402,42.956784192350824
403,44.655909830282326
404,43.429340376054824
405,42.708864150188674
406,42.94886604470594
407,42.45369684230354
408,42.90324492082618
409,270.2414637984257
410,274.52805871417513
411,275.2427319863309
412,50.9002870327422
413,51.84154003691947
414,126.26750922941028
415,155.4517072446215
416,315.28605371303274
417,336.0501331626001
418,322.9049716339723
419,143.73612386857712
420,113.38942896112712
421,114.70487412632792
422,116.83577529492322
423,114.92756698360608
424,129.68958443857264
425,130.11493845507357
426,529.6089366451924
427,514.8298909048135
428,511.31875298135856
429,449.34183543748804
430,443.23563128659225
431,447.746818148109
432,184.21665414905874
433,179.9882944638739
434,159.50540209530664
435,75.65063516507325
436,77.83676336325516
437,77.79848314579795
438,137.6526964653749
439,173.96697575354847
440,174.8693580028812
441,346.01376968443947
442,334.17399553188443
443,333.8242181968162
444,386.7033170826289
445,394.53470282698254
446,674.9963409289849
447,475.24324355692806
448,481.8876667865661
449,48.934017926936576
450,54.963694297304755
451,53.478078067408205
452,53.116677280493604
453,43.73074469296989
454,41.8838220579546
455,43.51227448230202
456,41.49258987682697
457,44.33265103956364
458,84.10300023488526
459,96.73768033941451
460,93.80341916247562
461,72.42500312042466
462,73.26000310928794
463,517.4005134985964
464,519.2960048645837
465,518.2720130242596
466,72.07380261298385
467,51.750574982019316
468,108.21583379179356
469,105.29855978986961
470,143.13927046358003
471,178.5069971128687
472,181.57811224538818
473,187.34645223836924
474,162.1013160089642
475,175.7515587406524
476,434.2804980101646
477,512.46073761351
478,505.33633986118366
479,178.81472200023563
480,281.7685002245853
481,284.2159759819551
482,229.11046805174556
483,232.0729565297479
484,485.1735235290107
485,618.9900353737903
486,614.2401185374983
487,321.50033384323615
488,215.9882258536636
489,195.41259391911444
490,164.20872616690394
491,165.37680254270163
492,541.5276932413981
493,554.7271322160377
494,615.0044954954501
495,231.38574672739924
496,506.80722464845894
497,472.5111423106355
498,451.4134038265511
499,171.4379560168818
500,171.3290099023543
501,169.4229060698999
502,209.30937623553473
503,162.11408461230167
504,162.61948961767848
505,135.24869997281348
506,102.8522810392642
507,105.97987396358803
508,105.66835027410707
509,569.1076359667823
510,542.293788580886
511,547.760245632031
512,101.79450350943807
513,264.4992892493283
514,283.14496209878416
515,296.0543771335324
516,140.15037856160052
517,89.16322365574888
518,89.84126486433888
519,152.15146655362332
520,149.23772519428894
521,228.0803811797523
522,227.00275613703707
523,208.7063563297961
524,268.46959201819845
525,268.60757509253017
526,282.88274720409754
527,225.88008643586727
528,249.02513586161513
529,245.4449107505352
530,275.8038912667762
531,247.7311407653251
532,240.79589898272388
533,207.55376081923896
534,203.7163056955833
535,211.44627191850304
536,243.5938285528282
537,251.68121749128477
538,250.80952162411268
539,171.46972568525962
540,204.27597607167263
541,205.80035796896482
542,190.26271321885724
543,175.75573664882177
544,251.95816338724399
545,529.6319549155669
546,532.5083891551403
547,517.4639477485471
548,233.19316180320675
549,351.7010480300123
550,299.28041126829703
551,308.508340714292
552,454.6882635033253
553,450.21558843395906
554,513.2827085320896
555,571.3413894505575
556,569.6185980001756
557,504.38449200616014
558,476.00718910071737
559,479.8207230354601
560,484.70347359032166
561,583.9174885347238
562,579.0162216097888
563,1086.8048735962075
564,1019.8715933831554
565,2046.8392229532692
566,1733.5183237000965
567,2046.7623459088209
568,975.232325671619
569,689.7099345901297
570,585.4244332383896
571,591.9557144550854
572,515.2438162439103
573,304.6179793487281
574,304.53074012614525
575,250.0449445123013
576,250.66149499244057
577,184.0447943630934
578,187.784245605475
579,259.52723575228083
580,295.7352275873636
581,292.5237453907466
582,256.8908644351177
583,249.34570567389892
584,248.7170671693384
585,248.63584678463667
586,275.48224048519114
587,368.065115721045
588,354.17280209132514
589,308.9377988650631
590,293.5994475764346
591,288.96030408998195
592,292.53876968371696
593,955.0157433833083
594,1133.168275340402
595,1114.1557103145606
596,394.99416666573234
597,324.8523437387739
598,363.7141071619408
599,280.50350508941483
600,277.76394631499716
601,255.71707715705634
602,192.414021902674
603,192.414021902674
604,268.9879696833159
605,182.78900628299743
606,186.4106675133953
607,190.5850315241987
608,195.90146047189046
609,216.42185307863838
610,218.6825265847583
611,254.96214071469876
612,259.54036247076147
613,247.36416406343778
614,177.82721702048002
615,172.32031763180566
616,205.0946835989016
617,285.672605242009
618,331.7592871157758
619,1168.749184418768
620,1020.4739747481144
621,1016.0284079280027
622,251.8040197007358
623,250.9239166006446
624,251.04692569933104
625,155.27749342993047
626,155.6989953489974
627,158.82508760369456
628,157.73565473598137
629,162.5418694957334
630,157.44366448837536
631,152.28014119878935
632,152.43278036714764
633,155.93497895395558
634,153.74397777038394
635,146.87097452865055
636,110.78749362219605
637,147.30117596487253
638,106.4208377190007
639,209.59267183743214
640,206.81307652601754
641,197.48348819445164
642,161.3493367717383
643,376.65498466897407
644,373.71137101641943
645,305.1134409572187
646,151.50222463167302
647,147.87576654444274
648,143.5627663414307
649,146.81137707245216
650,103.07218751135406
651,104.45316293843098
652,100.50579219229621
653,100.53850756856264
654,92.28470425908199
655,138.82830554687462
656,138.78837923884566
657,137.49855592797758
658,88.25006290376768
659,54.62212584913868
660,52.54244942958758
661,55.180556021503435
662,57.4589822177968
663,73.80843238133093
664,72.69158937823158
665,70.42329821992644
666,46.97015922452556
667,483.976513014848
668,490.2591856902327
669,466.539187801005
670,45.3137120445208
671,59.4830867020155
672,59.115377600173815
673,62.55125644652071
674,50.57978915905369
675,138.81895006764535
676,128.6600555231671
677,134.07272307133098
678,126.56001816171556
679,131.60929005596336
680,159.44090542865524
681,162.57685980684255
682,155.71053209944512
683,177.63434406022498
684,162.90603217263197
685,164.57081033672148
686,249.25249903959048
687,253.33725854643853
688,253.68262507337568
689,144.96811841311137
690,142.70966177742957
691,146.5143557367992
692,141.04479070215166
693,141.29034201444665
694,210.97390468666708
695,211.13163616531892
696,148.02437191021454
697,190.53311791118904
698,188.2179944743657
699,192.72384104612502
700,152.17257960668576
701,173.77699506928184
702,211.55810047778505
703,241.95525272249506
704,242.18056723806149
705,282.2283110078206
706,278.29107148478215
707,273.5669448002154
708,235.4280730366081
709,268.59993183443294
710,240.53687281950988
711,267.50096800948086
712,265.3535122268513
713,342.7253238183621
714,343.0792862550952
715,359.1371073478367
716,354.2909903105756
717,353.81171544926474
718,398.253544930958
719,397.5687970700674
720,277.1715923450647
721,315.6470293697748
722,249.00309802105767
723,337.97935755699655
724,306.0470911618286
725,299.67485969301924
726,348.56968903631423
727,435.8192069633078
728,437.1057972661729
729,430.0972838414309
730,391.0378413874532
731,394.9852460160546
732,402.0440922802736
733,398.1690146894689
734,396.6764412738521
735,387.95237100779923
736,454.13488558995596
737,431.9792390955554
738,347.7271001654517
739,281.54737453790585
740,275.87838200649276
741,239.83516600635267
742,148.29406604544056
743,150.82451945922003
744,150.84765368039734
745,155.3483785698736
746,153.74933371157022
747,112.02396587866315
748,69.04300574104491
749,68.78993809319945
750,72.14374894346292
751,134.52815549691513
752,128.23421555034292
753,127.68917276550201
754,37.726080541144256
755,39.036265701506636
756,40.45554986570278
757,39.70293034542374
758,40.954594004535466
759,25.53413325921065
760,23.524473182631482
761,68.11581838297934
762,69.63913260367372
763,70.43554204680186
764,75.55177388364973
765,75.6311548609956
766,72.66020253551324
767,102.87978009399012
768,103.29540297584572
769,98.77431934932247
770,66.96282970782704
771,105.60821864178979
772,104.39536566135939
773,97.07773325077687
774,61.513436631263176
775,62.201183229459275
776,65.18648185624625
777,64.87946161534819
778,62.37267422151854
779,58.58688569557307
780,42.22225298884405
781,42.82855501454469
782,41.75133443173763
783,21.002050213990515
784,20.186126392898586
785,21.417063604805662
786,25.789344777911538
787,26.501786905942936
788,58.81177142596789
789,59.20758348151503
790,90.19032719185452
791,91.03682232318897
792,91.58209374154103
793,89.28469510002651
794,89.98858415574978
795,89.06965590877735
796,90.90471609616725
797,91.89729501561851
798,88.78730544415157
799,379.0800675770406
800,397.9683226572706
801,384.601799167438
802,84.26814759726767
803,80.78715115948035
804,79.77617546232432
805,76.87272231182942
806,76.56217326629303
807,77.04346683007498
808,33.55110066729685
809,34.336484892915905
810,63.49220245520337
811,108.86385165715365
812,123.48823992978578
813,128.05752267205753
814,159.70708208898577
815,156.56942077835265
816,152.86795826773232
817,119.311218202296
818,119.73997294683795
819,119.88397308368076
820,120.47632576368778
821,126.3741442949904
822,126.3741442949904
823,127.33002937099809
824,65.75729097034855
825,64.2434283716866
826,66.14567962174078
827,45.20743212780508
828,46.4892632638348
829,50.12887499347562
830,48.46551777163404
831,49.916076438486925
832,17.55179959081761
833,19.711875326054724
834,32.79307379113561
835,34.09602786812866
836,58.25218241550101
837,59.18838861989934
838,61.69504792393673
839,37.77499426043323
840,86.55372006469042
841,76.67278107007951
842,79.23468249172583
843,80.0105280696389
844,85.00687111000661
845,87.70939137289861
846,87.99532613808697
847,95.5182295796676
848,121.53804950722406
849,119.5442764129075
850,114.64641813883281
851,108.65059703699808
852,107.00658046481112
853,128.44819334831845
854,128.1476254508416
855,125.64847717744851
856,100.01303640393598
857,143.90064620387784
858,142.68236730301214
859,170.3058662868134
860,567.3535950507467
861,389.0243773646871
862,370.37695615615667
863,70.43923993349927
864,113.20792463004545
865,142.92555132004054
866,140.52881443365914
867,138.85087123603444
868,120.66165458479009
869,126.5937149720994
870,124.13060899780248
871,137.68000201458563
872,130.00334717032092
873,125.79872478364632
874,270.69498859798114
875,275.869955404989
876,273.04443672269554
877,124.59687034481976
878,114.47083395156005
879,174.20474303016817
880,87.31255652622167
881,84.70820312916658
882,118.74306662806339
883,132.2339011309523
884,120.36974597185144
885,74.76667929516589
886,54.10639862909011
887,117.66202985951895
888,120.06820158845949
889,120.34628213734686
890,100.8505967613819
891,103.006278816747
892,104.64418502434455
893,129.17816050052352
894,125.0636617714481
895,176.5352899913887
896,175.66435174317303
897,177.11485730119603
898,179.1235875193379
899,182.34975389578904
900,265.7570711571643
901,262.9744077815849
902,265.06297219626504
903,258.93341412036534
904,275.29126180858293
905,275.8871097406118
906,276.3121117403098
907,232.01637601852053
908,277.7360191015032
909,235.46272915431837
910,199.66452540306273
911,200.16303529446304
912,198.43336412357166
913,183.22883645023467
914,181.37951419997262
915,176.36869082262638
916,191.022727316682
917,201.54809575782565
918,202.44908418022897
919,257.54658222846047
920,257.76725728214296
921,249.99225094307258
922,208.9168723413277
923,211.25771506387537
924,100.41575854741677
925,105.03199182368917
926,106.04390343578416
927,104.85262686257192
928,81.19587053829673
929,81.70322511337326
930,109.02763628827233
931,108.10110974605777
932,115.49042956560879
933,113.25714371167123
934,114.52028528779192
935,117.29830484198465
936,119.72039764083456
937,119.41652326328767
938,164.0041641240241
939,144.2465646825949
940,163.8378571911344
941,198.56669512531516
942,277.4712271545068
943,338.9572040795392
944,418.9895361789022
945,422.1103336415181
946,337.59803604354966
947,253.92758210223838
948,252.462052617273
949,257.8083252215911
950,238.9936696441
951,243.31414202901578
952,235.25660738629813
953,233.42624507163782
954,236.88719251256407
955,280.92627887455455
956,285.08882859399455
957,296.30788002760164
958,247.49700886442588
959,247.83671457397577
960,239.31161796218294
961,220.23948741364802
962,138.17578318484084
963,144.23403067119943
964,151.86495996203303
965,139.5157945391038
966,125.47066135816567
967,196.62331786964205
968,195.82129952745527
969,197.45091638736994
970,156.43104365768886
971,184.41121702010787
972,190.16486599531345
973,283.2668103989672
974,258.2602099470787
975,266.48570810906676
976,284.38672281461186
977,289.22597154468167
978,344.25644373497926
979,234.31680280845467
980,236.81771468431543
981,175.93226487454376
982,169.10306187438982
983,226.2753233531621
984,282.81823571876157
985,287.07900804503515
986,282.6012094700418
987,268.54011794951657
988,196.61648001248614
989,269.23084571308937
990,320.39362679195983
991,650.8299165704739
992,632.1455379655454
993,672.0299336535027
994,336.83266194818134
995,480.9560623198922
996,500.9376768054135
997,793.7627508518708
998,755.4463900620904
999,814.5992933369416
1000,471.9132331999717
1001,469.4046186238338
1002,560.2625710789143
1003,530.7878331851971
1004,504.85778114811546
1005,403.0470222398144
1006,370.32046681723295
1007,376.7445028417824
1008,343.48515372280235
1009,270.96382635726695
1010,272.5595519706112
1011,342.3483287401468
1012,397.14582424119
1013,406.44572258873086
1014,406.647888694868
1015,304.20586141509557
1016,306.9278975790148
1017,309.0936186842446
1018,202.06975873048214
1019,278.7220408967987
1020,293.91590607302714
1021,293.8799686306884
1022,332.821445009773
1023,331.43727247278
1024,485.48597875549603
1025,494.92669117928745
1026,454.49312338635355
1027,438.65104345450527
1028,391.2791996315282
1029,519.7704713801431
1030,356.92387464089916
1031,365.0357961999216
1032,350.9771542276976
1033,323.202994414758
1034,268.48473686780926
1035,254.38300956492458
1036,264.51956293501644
1037,279.5720819812632
1038,273.9209793293194
1039,169.76728196872864
1040,197.6451366543115
1041,206.05526693314823
1042,286.22923718379025
1043,296.7069961416455
1044,285.2252759837138
1045,153.8209281873933
1046,160.64040849920275
1047,277.35353619332454
1048,277.0521075067045
1049,304.50353330055077
1050,181.08539129514247
1051,171.4751439596257
1052,152.08747417265113
1053,182.88981076431082
1054,187.04630300121062
1055,188.45911793566484
1056,155.96914350284715
1057,158.43263203095557
1058,160.85466584499954
1059,152.79303511793114
1060,147.11724533773304
1061,163.45764425296875
1062,173.9270008295498
1063,171.63558812257543
1064,148.4854806759431
1065,297.249662547325
1066,321.1525639089414
1067,315.4501750882482
1068,187.80495765899104
1069,192.7526369580446
1070,205.5703581511334
1071,200.65494752379163
1072,198.42262774250776
1073,200.22950672466686
1074,206.71390837724903
1075,200.43867966398102
1076,230.81395047291153
1077,236.57061621149478
1078,236.5190435906734
1079,262.01766010351275
1080,475.88059012955637
1081,603.9699332218297
1082,648.8195574974961
1083,542.3766976286424
1084,471.45529248856474
1085,423.37902876240696
1086,424.09877282612433
1087,507.98119121762284
1088,520.5411652777402
1089,526.7289651988467
1090,527.4194739524464
1091,498.15098172555736
1092,505.86846494668134
1093,612.6675002568445
1094,608.9553050310278
1095,486.9089166489939
1096,509.0533604860684
1097,545.295486258532
1098,591.4676182187104
1099,577.9003424117327
1100,473.9153328406974
1101,433.13257302827697
1102,416.86622371418343
1103,428.6058931112493
1104,431.1205012386563
1105,429.30321132682
1106,479.0475105577716
1107,401.93369618430734
1108,587.357249591907
1109,598.9410534687631
1110,580.6778635689916
1111,499.27173290756764
1112,500.9202390737919
1113,383.76200372617313
1114,382.1749119437809
1115,388.23330866292963
1116,380.8119293641357
1117,378.2475118941438
1118,372.74832696855447
1119,396.3297948975596
1120,461.9808833665229
1121,451.4204376282287
1122,424.9953029344906
1123,475.0759297775221
1124,440.3623789643025
1125,449.5733372271061
1126,401.8828581605849
1127,443.42455506083934
1128,362.31173446668254
1129,360.6009758192522
1130,373.1085005366185
1131,353.4847953694989
1132,357.00026877614437
1133,420.1939687351987
1134,428.8548810478169
1135,427.74382458420587
1136,352.14565713542834
1137,381.6603347394266
1138,394.25659769042977
1139,370.97434641921427
1140,388.4762212473797
1141,378.1950056338319
1142,391.15954878233606
1143,260.02313754857823
1144,252.7616550602179
1145,221.4761988713144
1146,219.9378903015895
1147,238.66058932518717
1148,285.7547425445664
1149,282.96610639282153
1150,255.43384270464594
1151,306.9918143808318
1152,276.95904270387837
1153,270.10435778633473
1154,224.4317930839061
1155,292.0239976141238
1156,316.96555619771243
1157,316.2994253748475
1158,245.15402598530272
1159,269.8230397635598
1160,348.3454840507402
1161,344.34247913444415
1162,298.0024808488961
1163,342.68286459385126
1164,292.616457183336
1165,243.41880621555538
1166,252.79701650038623
1167,291.29340441759996
1168,303.4469634249326
1169,368.33260022754257
1170,407.65421671103104
1171,445.60460339487327
1172,431.3215784007989
1173,392.5132790647913
1174,343.4077934885354
1175,436.6404540731601
1176,417.98707669745636
1177,420.7455223332581
1178,419.6820553726793
1179,422.7105208986468
1180,435.50141226753476
1181,438.9740691885527
1182,416.0473463783783
1183,408.21802789122376
1184,398.1532819650856
1185,441.5478638555942
1186,335.06080679930164
1187,319.0355134313286
1188,267.5455648933639
1189,274.9876024357036
1190,334.2870984763904
1191,322.3339101305319
1192,368.5672647320025
1193,334.75649372753105
1194,333.9301347158471
1195,254.62663376925775
1196,202.58659365056155
1197,175.89692156600358
1198,178.47652198646392
1199,233.3023474234178
1200,287.2452041242577
1201,291.9439907524793
1202,304.50086621707305
1203,315.82119338626217
1204,391.5506077386817
1205,397.83880530890747
1206,455.66222375261714
1207,417.33505728127056
1208,396.2948550845831
1209,350.1204545040382
1210,281.6514327293917
1211,278.9841841303569
1212,273.49076380713814
1213,277.0974860418646
1214,367.16581670539745
1215,459.95271828652767
1216,469.1844450710123
1217,464.9828175473667
1218,478.0276425227785
1219,334.0155888708723
1220,356.98182257482404
1221,358.5273247811274
1222,386.3861408000521
1223,335.3557138366523
1224,331.14093828224577
1225,286.00593240944
1226,286.796628475975
1227,279.50205265506884
1228,280.5778776508305
1229,257.4773318927764
1230,261.51639696402344
1231,259.67064511337594
1232,245.2381139339377
1233,255.6946291174645
1234,145.33969114311913
1235,159.01718513268133
1236,183.77208157311907
1237,359.10186589202203
1238,350.5013643260354
1239,338.86154117605474
1240,231.07296050147852
1241,243.71878313838533
1242,235.14426815367915
1243,239.8463534776165
1244,236.1688043098875
1245,240.1128049578292
1246,246.49362596945502
1247,249.40533328318634
1248,257.3871340243022
1249,251.48215657262335
1250,312.86315425871726
1251,463.7345152182679
1252,463.01228982668545
1253,369.22146912297467
1254,238.87260410661474
1255,239.89032680603486
1256,250.13000608999937
1257,210.99936373849778
1258,214.82022322650664
1259,209.5771505396042
1260,140.7713073815903
1261,170.5972767701678
1262,253.69232568054576
1263,251.0303779530659
1264,260.3202925534606
1265,234.34128718483407
1266,235.49533621378578
1267,229.024603686692
1268,226.6905941380537
1269,227.0573256028838
1270,234.33426604254782
1271,248.72831871403469
1272,235.53319483597443
1273,240.5791961852592
1274,246.6799827988434
1275,251.9827788569346
1276,274.19335890669026
1277,276.87884923386446
1278,371.0588204723754
1279,340.96361807530775
1280,333.93007084930287
1281,245.83291581165395
1282,230.15480809192377
1283,233.50055467069615
1284,210.5992220806147
1285,176.99720048580275
1286,179.28029830753076
1287,173.41160326630052
1288,177.82346003705607
1289,178.27471891079767
1290,183.87251985683542
1291,229.95103418577128
1292,259.0540879206419
