time,phase1,phase2,phase3
864,7864.931476746072,3287.617550938602,6080.6588969453705
865,7523.562532869655,6312.937663471794,6075.4253549785935
866,7405.452829781983,6246.45705938545,6063.618925266227
867,7405.911448928055,6090.004789780294,6063.934632527687
868,7422.798476744241,6096.321025713025,2598.5421521275234
869,7418.1943081850695,6092.514643890535,4770.884762896495
870,7281.282830569722,6092.867229523325,4648.980548904758
871,7115.890250919952,7864.568356439162,4499.221394655471
872,7027.661365026864,7690.020283744649,2314.32169839881
873,7028.035292284605,7547.33309316613,2314.4303393329105
874,8376.133464139824,5716.3159707297655,11512.245553728391
875,8494.036577486604,5836.585062819307,11613.248315099077
876,8392.660674903022,6056.567815307994,11478.81594651168
877,7490.677127186443,6266.734519002197,2116.1852241561783
878,7122.137605148229,6156.774893986044,2116.5583348172886
879,6817.186148700402,8477.14858697547,1953.870007354298
880,6635.627486235996,5349.485711738238,1956.1993585519872
881,6516.687936287067,5203.366120620192,2126.6541462219084
882,8791.103631751732,3108.163001575244,2028.4764333010887
883,8786.420495045564,5353.803384850811,1967.0100212345776
884,8346.39714682778,5354.649007399572,1949.3235917445004
885,5775.921888425193,5692.847287128561,2056.9975037414115
886,5779.849454001646,3482.849012009263,2058.4079326181813
887,8980.379671740931,5605.84544788141,2035.436910237179
888,8980.358500665889,5733.594825477132,1877.1148754454407
889,8979.658928277224,5784.259252492804,2098.428101367319
890,9166.940203239394,3736.3957127801095,2253.514680741878
891,9288.820908037093,3701.830252534737,2563.355118244918
892,9435.74703441444,4070.7638778173673,2563.1332727925364
893,9845.220872241787,4129.415717645949,4654.541570612787
894,9658.74483620104,3932.102608042109,4655.216217528301
895,11770.756374217575,3930.1060318978875,4350.672883875926
896,11654.065731648969,3776.856201572204,4350.742418521999
897,11716.664963673993,3716.4288798656207,4269.021013761582
898,11823.489742349759,3854.0147069073355,4141.6191382622455
899,12019.47592933679,3527.252972670358,4305.620851888641
900,11991.64187629645,5546.505559948457,9724.609634912256
901,11778.488464162387,5391.768802257031,9914.717141362169
902,11778.129766042728,5391.5984811923545,10021.334724961183
903,11786.012525448026,3367.4415616961132,9972.479326976225
904,11741.652300403039,6161.8191062895385,10144.819855116008
905,11731.35609133131,6161.734698525415,10179.796319883888
906,11699.1672502307,6161.679713223961,10241.46514828565
907,8398.86642505244,5729.255860830347,10471.894090135735
908,11613.731572293224,6038.817965713188,10451.186481095096
909,11629.045497976882,6042.73842912259,8329.678802054845
910,11506.884628529524,6205.238431152844,6058.541465720697
911,11711.21982488124,6138.02455797653,5834.9186524366905
912,11528.821832957661,6487.842092598347,5824.769438567562
913,11318.747957840313,6494.59333423488,2783.8875443750408
914,11147.606595063731,6494.068158094375,3023.7047610418663
915,10918.224061598601,6459.394345230912,2986.750283993116
916,11016.534682684764,8566.627127690615,2985.860916941303
917,11067.504092799829,9111.273061087843,3186.770941870156
918,11290.25385108782,8891.524673320504,3414.6705597719047
919,11282.334514743694,9103.288171832059,3734.9238956527097
920,11297.487201429618,9103.121193028262,3821.1588628242657
921,11497.579337573887,8599.606802742608,3881.8061106265777
922,9433.772895376305,8889.545919388864,3599.598057576161
923,9558.171298964855,8943.41127119969,3371.6751448993323
924,6778.054700728094,6351.56669695176,3377.794360867563
925,6575.338072740826,6758.998808074977,3558.6951110078876
926,6575.291945444775,7027.275593015045,3393.4763649759625
927,6467.746729470085,7042.965757691014,3182.1401397014743
928,3471.381472147701,6887.763503600659,3306.050894789937
929,3503.682846188403,6949.082138624666,3143.9382403003033
930,4153.748369521148,6597.16460625386,6085.114660513263
931,4093.2680653540524,6677.109683094055,5983.72336129795
932,4092.6979505510635,7151.500255214981,6106.292223799563
933,4092.94304710137,7164.03674834961,5891.277348260689
934,4126.130048422791,7212.833600160786,5931.556636704217
935,4255.3123265545,7200.48573879791,6094.500239489573
936,4255.3758240936795,8721.356844737888,5670.987728809267
937,4158.851832629248,8721.46860655378,5671.096084080257
938,7099.415014855022,11035.6083834278,5573.980765841201
939,6927.765827876233,9177.595276106538,5372.885460699823
940,6846.792532218029,9202.865251976704,7866.180072996401
941,10109.632666574185,8575.543209191219,7935.3908193599145
942,10141.751612240203,11588.972164331193,8023.747450583111
943,10150.784157100648,13509.260290068107,8297.912756910786
944,10227.06174024958,13737.972307063596,8075.955488865727
945,10548.477959126325,13737.324139480897,7922.308235034296
946,10556.165871795964,11203.727932266615,7805.704231980969
947,10562.531805760056,8952.001551785992,8061.394224556191
948,10435.771480553605,8952.344724369326,8102.3458476943415
949,10606.526643217567,9190.71235257231,7837.5693294317125
950,10705.773375272462,9183.29526642396,4897.925027947676
951,10895.872233579059,9182.755722588354,4897.686185861602
952,11073.186474381058,8788.209182680826,5003.860950324415
953,11264.167690644512,8591.863147462078,4908.395406965047
954,11399.94202041886,8567.51708888855,4884.428083205154
955,11126.566265390915,11037.025941327414,4955.334072156225
956,11289.40530160983,11114.482509663594,4759.201017320572
957,11515.813245689591,11601.941270252837,4758.553364085176
958,8232.15766245634,10923.504615477257,5046.834730930828
959,8010.658977416918,11092.012870453087,5370.164866703969
960,7718.61080295487,10764.273579103487,5478.427235903827
961,4655.735502796382,10885.573005755581,5365.930978861685
962,6614.519649745514,8035.876383134258,5601.779750305071
963,6654.559670530303,8449.370960316424,5720.30339982447
964,6628.2932883210615,9002.755946446174,5719.815725194799
965,4708.378133047919,8965.30304161854,5952.834619872647
966,4810.655253621012,8734.048689786665,3682.76671795049
967,4874.77870232329,11850.75067499137,3536.093940554981
968,4848.924842051824,11834.538237724539,3596.358219751092
969,4864.705542241096,11938.92047187719,3706.8249022690848
970,5113.120982006917,10781.420041107565,3881.890020543206
971,7648.70160226487,10581.52025269021,6112.189362065026
972,8090.787092943183,10629.648765613838,6084.729007438292
973,7871.821498505512,12908.133282095052,6019.312029798401
974,5669.232855036361,12861.954689929808,4228.07266498091
975,6105.060389715925,13062.308625457028,4183.116692936112
976,6393.23195365234,13447.91400355804,4182.240765604231
977,6353.218456253366,13295.120459680116,4113.887055611199
978,8680.825091144448,15679.018785494975,4014.4125670955564
979,8716.105221484688,13055.051534496273,6045.160046827491
980,8883.23656426263,13035.359401279446,5905.221749142243
981,7121.782933904889,10461.395924776387,5786.753406193269
982,7236.467009760757,10533.698218502785,3980.9378336108475
983,8871.797989779761,11205.396452873752,3968.08088069965
984,9087.873389184553,13400.858096118733,4080.086750415474
985,8869.91099747913,13651.358172062919,4039.809838502983
986,8764.495245004222,13551.807568491027,4080.2983959747953
987,8878.441082614894,13195.532298020427,4017.566737314195
988,9337.79384537021,9719.938781564058,4204.8838530782195
989,12465.96590764598,12196.695398078486,4306.569539988624
990,12889.128444961758,14581.777980923911,4436.487200906292
991,14876.855156255053,21752.98835274147,5077.986407573956
992,15021.408395698696,19831.15704341347,5138.580098853383
993,16140.185040134329,20139.125502147544,4904.719391371626
994,13810.461607984444,12929.797362024234,6936.5736919395085
995,16517.96447441097,15135.958643910522,7141.032943998401
996,16519.451489630745,15612.78325158219,6715.702935592479
997,18050.589887002327,15821.86083918067,14358.31202466887
998,17883.179501897495,14015.59413125587,14333.672756908723
999,18019.290231889343,16345.030255566337,14495.278805881262
1000,16452.183625629663,14987.53935440188,5172.190253168427
1001,16580.51924204856,14698.177707140962,5232.707669434311
1002,18806.713223073322,14327.96620069082,5487.583147314772
1003,18684.97592040269,13355.509145230884,5449.302767551625
1004,19016.103832288354,11298.696886696123,5399.057062163639
1005,16305.949641112657,13051.874818746503,5512.222562380659
1006,16260.6355110671,10804.10456134333,5336.580394406801
1007,16421.57972627634,10831.254991401904,5267.909785163538
1008,16015.711525329987,9087.230339242178,5286.543289150636
1009,12879.28704397554,9333.722776241044,5049.954006140684
1010,10604.619508233198,11955.053811443988,5008.8862322934265
1011,14061.195236335876,11925.970706303502,5168.182386100769
1012,15871.557990531357,11909.943679719425,5326.644153990411
1013,15992.053182697146,12077.60333434883,5395.789205542756
1014,15770.915207235683,12409.998449059989,5417.734232399197
1015,12431.323096425114,11877.0278442723,5423.854920717682
1016,12544.639863825603,11837.065747954442,5237.22228579897
1017,12707.541879395034,11837.334356569943,5094.2173827192655
1018,10733.25145848746,9189.865284179443,5130.953016063579
1019,13697.313287266858,9328.011251582477,5053.397502047466
1020,14000.367603438333,9874.789444920549,5073.758857714148
1021,13988.69230943502,9915.463242146707,5073.724417048961
1022,14871.529362269173,10933.367039944553,5513.925042796049
1023,13896.87910326468,12692.165117411449,5135.393051796651
1024,16539.287483782387,14535.081930276672,5352.116564696439
1025,18798.60151373625,13738.74763822023,7181.577539222809
1026,20002.24344976247,9299.142951872913,7194.106721750969
1027,19908.753888374256,7370.118723944257,8765.778431135992
1028,17394.955269096896,7393.222102621889,7081.101827912746
1029,19668.370287380854,9208.151152456096,7174.249031543193
1030,16428.752032163273,9033.971376772548,4707.2004657050775
1031,16459.784441225904,8779.16037517933,4707.090979794687
1032,16338.624464599201,7322.522803318715,5823.829886309782
1033,15558.42158253459,7379.700114588453,5825.081297291716
1034,13292.923373562464,7636.771331901518,5787.790031403828
1035,12959.151196783763,7328.950153884658,4867.2816588965015
1036,13346.838976912686,7320.550681663704,5152.129904358626
1037,13857.721333029214,7276.172261806392,5186.678487145654
1038,13717.793433548773,7116.444573664279,5287.682972116266
1039,10865.128141125471,7012.855867894225,4927.783272949034
1040,11019.483155579937,9463.403754599814,5057.758226474559
1041,11528.55105601107,9629.663713911226,5145.8404970108495
1042,13984.157295434672,9735.658286833459,5091.413654915661
1043,14360.526938602039,9796.038227971494,5171.1418295681115
1044,14019.312577421959,9921.224649587652,5354.688048974102
1045,9129.57824469569,9997.984184125744,5347.258499365963
1046,9439.437490476532,9999.51345829036,5480.689459732312
1047,12176.350283310136,12097.795518222403,5866.207734660785
1048,12200.824947507843,12249.180845022607,5637.0463149762545
1049,12774.48180374679,13445.94664510883,6060.075084444927
1050,9265.416274092078,11507.443912391653,5624.22520481141
1051,8854.428280066504,11407.857314755493,5625.189549137631
1052,8983.309646226126,9877.898895237135,5742.87893270939
1053,11289.179669870107,9418.578333429763,5878.131807464441
1054,11636.898600240193,9362.06432001829,5709.083382742729
1055,11531.738439043658,9504.354592336935,5862.366086555071
1056,9786.98201360808,9331.801148602106,5855.1859812926605
1057,9909.208593454292,9383.209157532652,6022.014881044011
1058,9889.377532081937,9492.121464377848,6025.355669385213
1059,9323.087287133923,9345.589512782544,6402.116235201464
1060,9410.991479876284,9217.099643387863,5588.026122073587
1061,9777.329748338849,9371.935817346664,6374.192078567455
1062,10428.979834949934,9229.7817284872,6373.1654373924175
1063,10179.001021834549,9332.374915894226,6286.2596503938
1064,9247.022992773265,9429.5557906205,5371.906697282178
1065,13662.314196545294,9225.668053770529,8594.267412231504
1066,14434.472508082423,9235.717604784957,8598.962451041563
1067,14698.053073473731,7030.675453957176,8765.721647657341
1068,9883.961802616615,9211.006995842832,8818.836159199542
1069,10107.924368351703,9429.481185392202,8789.347083214137
1070,10874.310716848377,9488.814652366305,9030.44498893645
1071,10732.30310029293,9611.70017300554,8726.651674225322
1072,10646.235295996812,9482.706628768141,8849.480702977555
1073,10772.330703242058,9740.22542338862,8750.673380093991
1074,11132.133063902027,9948.25652033002,8827.324324145202
1075,10625.770320913492,10010.204097467655,8885.464261282832
1076,10434.761955803557,11849.219928903804,8839.832065765548
1077,10469.956480838277,11976.752644889379,9007.861490483838
1078,10325.91903595854,11956.372189355476,9202.227818276657
1079,12943.25597789314,9527.376150041327,9201.385532169043
1080,17506.239870569643,9816.416455932931,12090.22426362698
1081,19989.126464583278,12476.667333909456,12066.176134729098
1082,20370.501865348942,14404.354296022451,11969.963396126099
1083,19519.42024330975,14325.912156658327,9922.044297660566
1084,17460.043997759418,14391.59765583068,9578.813638898466
1085,17962.357981233457,12618.581834024553,6689.439213504394
1086,17174.593988319546,12782.025451190435,6601.479333316145
1087,17199.696812065587,15641.612380882169,6199.671998269873
1088,17279.32412931522,15678.314276370347,8054.902759592174
1089,17352.1239778045,15615.085550625367,8372.519436768982
1090,17157.66643712741,15970.180687164408,8235.572349660628
1091,16587.899178068885,15841.04284094066,6170.208962716014
1092,16634.88969997064,16172.967993408614,6085.010771567425
1093,19558.70157123851,16264.853632173996,6257.112296844339
1094,19397.72440391822,16191.61725963315,6268.613641479657
1095,16758.462148363706,15782.711788589764,7365.734979695521
1096,16959.35700277976,15682.203953522763,9506.492404183547
1097,19485.39804848472,12564.160123597698,9576.737314176116
1098,19700.492249073708,14853.007508677612,9568.967860467388
1099,19698.340440267773,14903.35461569722,7259.205286446742
1100,17326.315026540356,15087.282918547442,6634.317387752899
1101,17329.123858896874,13031.260880810347,6663.747833321058
1102,17108.67024315899,12693.075092305542,6904.120888249653
1103,17489.030123049888,12899.953727404543,6943.622042656819
1104,17423.5933425207,12978.270319256244,7040.25683946171
1105,17256.6853339757,13097.935736707117,7049.682140644001
1106,17351.084757841385,15035.037713065827,8327.925039650558
1107,17317.299545735365,11558.722428525442,8268.911721923505
1108,20562.370694805813,14163.687880598894,8191.298674187197
1109,20776.14804881976,14329.250179837862,6616.542824811143
1110,20408.009978917136,14380.86860608026,6546.799278571601
1111,18678.756707083547,14326.620190908367,6368.894834915658
1112,18975.515980166536,13926.399447209078,6482.004811698181
1113,15653.978208018632,13835.252996024654,6870.530799682888
1114,15549.723127699519,13569.618659947017,7882.833124297247
1115,15427.435929930338,14233.473531448328,7853.323847284266
1116,15056.82401615024,14110.033131695405,8025.9547815184915
1117,15059.534559824535,14229.421051142104,7360.291900927507
1118,14613.74296840248,14521.619355299175,7347.386003266902
1119,14686.412437496414,14526.261353510772,9787.656003890374
1120,15122.539655124903,14327.60877066845,12680.832457573166
1121,15057.617331695674,13514.440899558274,12775.36220637428
1122,15208.32775617753,13211.537231642029,11439.130315114937
1123,15086.28912546657,13264.89243720822,13935.894367102732
1124,15189.189009211608,11046.952390519156,13735.220979233536
1125,17755.378403101764,11488.097439683133,11734.097494442212
1126,16528.269005086644,11368.18156095218,11545.432292121763
1127,18250.388688598403,11476.656467712053,11428.379398750381
1128,16215.180887160092,8885.502605570893,11758.628241735696
1129,16435.56918968912,8332.325556384469,11698.706229745669
1130,16385.430824975843,8329.09935302838,12779.578322532398
1131,15746.614004876777,8371.514849178713,12741.355941314006
1132,15936.122225340105,8552.62751463315,12720.25052880289
1133,16096.737167187735,6641.157617343395,14529.299184204066
1134,16361.791508614664,6604.482524565789,14631.580847867363
1135,16608.943519224533,6673.475192634243,14496.32511272543
1136,16949.929465940277,8897.5799799954,10589.636211199753
1137,17980.145070467643,8836.936358621027,10467.57890565076
1138,18289.328293693576,8999.13084876314,10568.797455233716
1139,18101.993925344756,7117.348962416195,10555.631458658261
1140,19135.107745246143,7070.128535281006,8010.239940720232
1141,18898.67015527917,7238.611582991825,7842.913267362832
1142,18484.264107686133,7582.348565544504,9720.546875551698
1143,13457.485989406083,7564.10810042822,9817.429047714275
1144,13537.994245677231,7839.115434074391,9471.651975308596
1145,13350.15950791824,7844.302375958399,7435.014314994675
1146,13244.55743423546,8158.401798877178,7421.978657188953
1147,13181.002014136748,7981.467390071564,9332.191185116873
1148,13320.973811854401,8087.653784680575,11534.127146009592
1149,13259.068630357722,8293.045866695347,11492.851609339752
1150,13429.788528027684,8229.018384467232,9352.62693020973
1151,13115.115627762969,8182.595844143625,11692.280342474238
1152,10540.883143799048,8268.366389050982,11676.709509853848
1153,10268.604438268138,7648.6654079418895,11772.834511576308
1154,10771.813242258959,7878.536964225592,9902.081586599354
1155,12897.59933487806,9106.402668709243,9890.021994026823
1156,14926.060329329619,9173.957132241727,10714.948094626368
1157,14587.027644057494,9186.170305661864,11179.101475655483
1158,12070.25367883653,7276.835665748455,11202.064681400316
1159,10633.471594768056,8970.430703807895,11494.920741187609
1160,11809.349746633521,12608.497530190849,11476.498207226368
1161,11728.988052936786,12340.22601059387,11518.128415603787
1162,10697.799334287232,10873.136234930382,11369.066911631284
1163,9751.939750732623,10733.481051382352,12690.262062478874
1164,9732.478883449872,10998.361068131497,10446.776505601967
1165,9506.759217489174,8038.303312125312,10522.35627660107
1166,9629.242856145745,11374.395398756522,8824.158761598119
1167,9655.559068716675,12661.270684955289,8554.463650745638
1168,10269.170632438449,12630.388730347637,8542.887600638844
1169,12844.000134048067,12983.751435828694,8494.581030350784
1170,12442.297712986863,14554.789673092611,7793.566830631555
1171,14488.103152626907,14451.822101878544,7788.679348889423
1172,14176.958208307773,14230.453984288315,7933.909385804713
1173,15008.161154164603,12060.833775331675,7797.518349568513
1174,12903.711987289033,12196.800808314958,7704.894997884545
1175,13331.766807274014,14850.093434202303,7589.780212596842
1176,13161.166797341817,14092.314129175476,7555.506150180164
1177,13074.583225661165,14349.13222785529,7345.030068816804
1178,13368.95333356396,14200.352713462902,7294.376008345818
1179,13659.592968224038,14249.796356894558,7314.321195780055
1180,13768.61602156701,14674.452601307592,4748.432789392932
1181,13355.645011319146,15062.74415989944,4798.584897969962
1182,12936.005952410202,14729.582588874659,4764.458805093518
1183,12466.217460357297,14590.854932033268,4604.145635500659
1184,12469.865132868223,14209.16543080547,4502.1227182913935
1185,13718.932005011422,14182.328520588511,4574.28733825566
1186,13763.419529378318,11098.432688551013,4579.208588869974
1187,13518.733926782179,10918.529400583591,4534.772186065558
1188,11743.446470520572,10987.642149725922,4591.456944646872
1189,11849.318780243133,11286.919331092442,4349.7494911001295
1190,13824.579116296052,11133.144761073636,7733.563221106701
1191,13762.780002961881,10654.0434164819,7892.510490686748
1192,13386.45971050498,12932.905807265186,7948.201746961836
1193,11072.804298534073,13203.601249237301,8013.3509459561565
1194,11045.202160434903,13167.352029872158,8041.375944408786
1195,11157.592173863857,10504.017533652324,7835.016926253076
1196,8857.98399131775,10338.32846307569,7707.274139257122
1197,8709.580259407912,9215.91525964401,7839.40140251408
1198,8328.24497379377,9204.057060108578,8387.174488084116
1199,11485.948411713352,9394.471172001067,8361.882763708996
1200,11814.320595902438,9912.403559543105,10988.521048678713
1201,11935.34892986157,9782.31943503268,11085.27562585823
1202,12383.254015289305,9934.628389517362,11073.618461410404
1203,12630.298941693425,10010.564205876566,11458.958045816267
1204,15066.974993506801,10278.417541812214,11726.158072419668
1205,15292.422144118911,10295.455628017766,11644.961033172229
1206,15729.486254399057,12536.818508436261,11728.357460917303
1207,13285.083625684381,12533.710225161087,13470.541206435804
1208,13443.822599119407,11098.833723496191,13489.638532468982
1209,13444.88674017368,8876.308889084994,13231.924825245358
1210,13979.611210761686,9155.571585814128,7956.4686361535805
1211,13871.261970859685,9164.382349531072,7996.3398637396
1212,13951.817798283151,8827.52634856775,7776.146616956237
1213,14421.027651314895,8942.100635169012,5496.969199557957
1214,17876.005779585405,8758.393657239607,5008.766379880384
1215,20018.698296828086,8566.570033731665,5000.684387726778
1216,20201.696956685784,8716.919630257198,5055.567858128031
1217,20092.371953941234,8601.854776176398,5216.756087429732
1218,20551.036228716377,8852.431503364838,5147.559910441567
1219,17351.93683263521,9070.674566838461,5126.404189397202
1220,16902.043438112025,10659.234794704313,4566.7035897584865
1221,16935.502291335808,10747.329212444694,4965.695821000627
1222,16677.598548052123,12546.705252948173,5064.082339799754
1223,16676.824594721238,10887.48960630994,4946.041512805473
1224,16474.649731390982,10923.007166681662,4820.4840402096015
1225,15867.053588763556,8525.615480347482,4350.336863298404
1226,15729.371549237238,8612.765521820784,6477.65955741795
1227,15472.52384899092,8816.129601982031,6462.848601682114
1228,15407.095993595169,8795.599998759179,6489.881885296483
1229,15055.09291679638,8430.40799840543,4408.976416690967
1230,15128.917174611925,8416.380916053648,4287.21830629845
1231,15255.999571430975,8095.759116562778,4395.911957119625
1232,14650.512353012831,8365.457266455367,4396.268494465742
1233,15009.500919070722,8296.224154191133,4426.969555855608
1234,9566.57755169213,8608.900394017961,4550.861745433029
1235,10099.112246729623,8728.493439759992,4755.411498643063
1236,10782.154518511845,8674.30350100271,6747.314062058566
1237,10659.473627800715,15230.085092748745,6630.543145342562
1238,10422.749925895754,15022.867987709022,6709.88345072126
1239,10099.577494127083,14977.34742514527,5094.936621903702
1240,10086.510081334423,11624.930760843654,5884.632118323402
1241,12588.99691294615,11500.018922641768,5889.702947550468
1242,12405.67340669911,11244.90479021467,5703.566071239897
1243,12616.96260085893,11237.156698516574,5763.727054102115
1244,12487.380982809289,11068.283388294698,5984.5044332059015
1245,12486.705163636834,11182.363059505029,6017.044581815968
1246,12597.641202362925,11329.11966497649,6207.732758630043
1247,12638.728741165072,11433.361735695613,6099.314856422501
1248,13008.791632564587,11471.388385853183,6250.207115606532
1249,12662.361225454426,11455.849671336218,6121.271259781978
1250,12615.078404685666,13570.173236773899,5715.6115127991525
1251,14975.85129456857,15772.7183332104,5707.1648874392995
1252,15110.796788977234,15775.127475834175,5707.088025015278
1253,15060.68594221162,13594.38511450653,5663.150412404824
1254,12334.996363113993,11300.522419293824,5532.353821698797
1255,12235.68137393371,11451.307620020625,5688.901332851699
1256,11999.81824296739,11454.555967858476,7616.755795264132
1257,9196.585531351817,10756.079516518512,7702.334315868166
1258,9220.039529232252,10900.32784353554,7636.452850458715
1259,9690.397572266425,11011.669251182142,6212.510327091038
1260,8611.285320149576,8760.520749333358,6122.9652378986575
1261,8573.675495914129,9025.128405021656,9047.79337583438
1262,10735.662044224156,8910.37196041397,11775.658321042421
1263,10736.266795516702,9276.685476046025,11255.078106390343
1264,10872.611421147138,9518.480695272043,11483.228176134278
1265,9128.543246649338,9428.80407856951,11552.993961965985
1266,9243.986028558093,9367.459137459304,11614.050170196391
1267,9294.012090792114,8885.383101383968,11676.62941151061
1268,9171.354845080248,8715.571258428743,11780.764490629062
1269,9100.929709205882,8801.401770886476,11780.725845510526
1270,9013.998143460894,9047.759968717577,12150.576153864075
1271,10045.04700474354,9044.875208371175,12477.806105599322
1272,9894.298657097153,8893.823717841744,12050.41081989708
1273,9807.440965243171,9175.931793104242,12216.206437837845
1274,9989.736355436258,9036.443989027362,12507.499638335225
1275,10051.271265298723,9756.549375752455,12294.162137805757
1276,10051.322105631292,9657.686735733974,13350.184517541424
1277,10176.66571569015,9800.591610352323,13363.62152319139
1278,10023.54027613679,12156.124764282573,15635.393780053013
1279,10703.320619389577,11675.856937492463,14582.786061193272
1280,9515.423851820291,11546.678997604447,14842.827221424568
1281,9551.976854744666,11527.523376852943,10052.332684214043
1282,11171.123552308787,11269.574258467215,6770.456997315923
1283,10777.548651755857,12006.544995808477,6792.406907106362
1284,10472.628057366448,11680.234264824356,6744.736899889809
1285,8641.77927301004,11445.325947055579,7299.891980420184
1286,8660.961116144439,11432.31872284814,7578.000459314949
1287,8753.082968980038,11078.586408038434,7514.74222624783
1288,9006.6187198248,11153.241823682998,7626.962916529257
1289,9014.011296605126,11304.877512567267,7201.385909738407
1290,10729.239683961532,9520.532056942131,7262.100778953173
1291,12833.441821499066,9340.699683161038,7273.809529525667
1292,15415.6991215668,9496.1897170415,6876.165249312344
